6,6,2,4,28,28,128,32,0.147104,0.370720,512,6400,2,64,3,3
6,6,4,4,28,28,128,32,0.194816,0.373280,512,3200,2,64,3,3
6,7,2,4,28,28,128,32,0.152064,0.362912,512,5120,2,62,3,3
6,7,4,4,28,28,128,32,0.209088,0.368320,512,2560,2,61,3,3
7,2,2,4,28,28,128,32,0.143392,0.371744,512,14336,2,38,3,3
7,2,4,4,28,28,128,32,0.195648,0.366560,512,7168,2,37,3,3
7,3,2,4,28,28,128,32,0.135680,0.370464,512,10240,2,46,3,3
7,3,4,4,28,28,128,32,0.189152,0.369248,512,5120,2,46,3,3
7,4,2,4,28,28,128,32,0.126976,0.364096,512,7168,2,52,3,3
7,4,4,4,28,28,128,32,0.198432,0.372160,512,3584,2,52,3,3
7,5,2,4,28,28,128,32,0.140800,0.377856,512,6144,2,62,3,3
7,5,4,4,28,28,128,32,0.186080,0.366208,512,3072,2,62,3,3
7,6,2,4,28,28,128,32,0.150496,0.365920,512,5120,2,62,3,3
7,6,4,4,28,28,128,32,0.214464,0.362560,512,2560,2,61,3,3
7,7,2,4,28,28,128,32,0.158656,0.366112,512,4096,1,70,3,3
7,7,4,4,28,28,128,32,0.193088,0.371936,512,2048,1,70,3,3
2,2,2,4,56,56,128,32,0.856992,0.344352,512,200704,2,39,3,3
2,2,4,4,56,56,128,32,0.951936,0.344224,512,100352,2,41,3,3
2,3,2,4,56,56,128,32,0.720224,0.341984,512,136192,2,39,3,3
2,3,4,4,56,56,128,32,0.847616,0.343200,512,68096,2,39,3,3
2,4,2,4,56,56,128,32,0.637408,0.348160,512,100352,2,38,3,3
2,4,4,4,56,56,128,32,0.789792,0.348256,512,50176,2,38,3,3
2,5,2,4,56,56,128,32,0.603584,0.346720,512,86016,2,39,3,3
2,5,4,4,56,56,128,32,0.767264,0.343648,512,43008,2,39,3,3
2,6,2,4,56,56,128,32,0.572416,0.347936,512,71680,2,35,3,3
2,6,4,4,56,56,128,32,0.749728,0.345888,512,35840,2,35,3,3
2,7,2,4,56,56,128,32,0.538304,0.358016,512,57344,2,37,3,3
2,7,4,4,56,56,128,32,0.726464,0.344736,512,28672,2,37,3,3
3,2,2,4,56,56,128,32,0.718432,0.349952,512,136192,2,39,3,3
3,2,4,4,56,56,128,32,0.848512,0.341248,512,68096,2,39,3,3
3,3,2,4,56,56,128,32,0.609984,0.340224,512,92416,2,41,3,3
3,3,4,4,56,56,128,32,0.773024,0.339040,512,46208,2,41,3,3
3,4,2,4,56,56,128,32,0.547136,0.345472,512,68096,2,39,3,3
3,4,4,4,56,56,128,32,0.732512,0.345120,512,34048,2,39,3,3
3,5,2,4,56,56,128,32,0.531360,0.354944,512,58368,2,41,3,3
3,5,4,4,56,56,128,32,0.719168,0.336448,512,29184,2,40,3,3
3,6,2,4,56,56,128,32,0.510816,0.343232,512,48640,2,47,3,3
3,6,4,4,56,56,128,32,0.706592,0.344288,512,24320,2,47,3,3
3,7,2,4,56,56,128,32,0.487520,0.344224,512,38912,2,46,3,3
3,7,4,4,56,56,128,32,0.690176,0.350400,512,19456,2,46,3,3
4,2,2,4,56,56,128,32,0.638784,0.344384,512,100352,2,38,3,3
4,2,4,4,56,56,128,32,0.789280,0.345792,512,50176,2,38,3,3
4,3,2,4,56,56,128,32,0.547296,0.343104,512,68096,2,37,3,3
4,3,4,4,56,56,128,32,0.728448,0.353408,512,34048,2,37,3,3
4,4,2,4,56,56,128,32,0.501120,0.345056,512,50176,2,45,3,3
4,4,4,4,56,56,128,32,0.694112,0.340448,512,25088,2,45,3,3
4,5,2,4,56,56,128,32,0.490592,0.341376,512,43008,2,47,3,3
4,5,4,4,56,56,128,32,0.689120,0.348288,512,21504,2,45,3,3
4,6,2,4,56,56,128,32,0.475456,0.345024,512,35840,2,47,3,3
4,6,4,4,56,56,128,32,0.684608,0.345376,512,17920,2,47,3,3
4,7,2,4,56,56,128,32,0.466080,0.339936,512,28672,2,50,3,3
4,7,4,4,56,56,128,32,0.667552,0.350144,512,14336,2,50,3,3
5,2,2,4,56,56,128,32,0.612640,0.341216,512,86016,2,39,3,3
5,2,4,4,56,56,128,32,0.772480,0.350048,512,43008,2,39,3,3
5,3,2,4,56,56,128,32,0.530688,0.352832,512,58368,2,41,3,3
5,3,4,4,56,56,128,32,0.718272,0.351968,512,29184,2,40,3,3
5,4,2,4,56,56,128,32,0.492800,0.353216,512,43008,2,47,3,3
5,4,4,4,56,56,128,32,0.696640,0.346976,512,21504,2,47,3,3
5,5,2,4,56,56,128,32,0.486336,0.338976,512,36864,2,48,3,3
5,5,4,4,56,56,128,32,0.691808,0.344896,512,18432,2,48,3,3
5,6,2,4,56,56,128,32,0.476512,0.345024,512,30720,2,54,3,3
5,6,4,4,56,56,128,32,0.673280,0.345024,512,15360,2,54,3,3
5,7,2,4,56,56,128,32,0.503488,0.347136,512,24576,2,64,3,3
5,7,4,4,56,56,128,32,0.677920,0.347648,512,12288,2,64,3,3
6,2,2,4,56,56,128,32,0.569568,0.343040,512,71680,2,34,3,3
6,2,4,4,56,56,128,32,0.750816,0.341952,512,35840,2,35,3,3
6,3,2,4,56,56,128,32,0.511808,0.352640,512,48640,2,43,3,3
6,3,4,4,56,56,128,32,0.704320,0.340480,512,24320,2,43,3,3
6,4,2,4,56,56,128,32,0.475360,0.341152,512,35840,2,47,3,3
6,4,4,4,56,56,128,32,0.679904,0.341312,512,17920,2,47,3,3
6,5,2,4,56,56,128,32,0.474656,0.341568,512,30720,2,52,3,3
6,5,4,4,56,56,128,32,0.675808,0.347552,512,15360,2,52,3,3
6,6,2,4,56,56,128,32,0.505632,0.347008,512,25600,2,64,3,3
6,6,4,4,56,56,128,32,0.669888,0.343552,512,12800,2,64,3,3
6,7,2,4,56,56,128,32,0.511520,0.342784,512,20480,2,62,3,3
6,7,4,4,56,56,128,32,0.669056,0.344384,512,10240,2,61,3,3
7,2,2,4,56,56,128,32,0.538432,0.345664,512,57344,2,36,3,3
7,2,4,4,56,56,128,32,0.726464,0.342976,512,28672,2,36,3,3
7,3,2,4,56,56,128,32,0.483904,0.344480,512,38912,2,46,3,3
7,3,4,4,56,56,128,32,0.683680,0.340224,512,19456,2,47,3,3
7,4,2,4,56,56,128,32,0.458368,0.340544,512,28672,2,52,3,3
7,4,4,4,56,56,128,32,0.669184,0.346016,512,14336,2,52,3,3
7,5,2,4,56,56,128,32,0.491136,0.340160,512,24576,2,62,3,3
7,5,4,4,56,56,128,32,0.670112,0.344384,512,12288,2,62,3,3
7,6,2,4,56,56,128,32,0.508960,0.346528,512,20480,2,62,3,3
7,6,4,4,56,56,128,32,0.666464,0.343456,512,10240,2,61,3,3
7,7,2,4,56,56,128,32,0.563616,0.340768,512,16384,1,70,3,3
7,7,4,4,56,56,128,32,0.722720,0.339648,512,8192,1,70,3,3
2,2,2,8,28,28,128,32,0.433664,0.454400,512,100352,2,39,3,3
2,2,4,8,28,28,128,32,0.477312,0.454720,512,50176,2,41,3,3
2,3,2,8,28,28,128,32,0.375360,0.454624,512,71680,2,39,3,3
2,3,4,8,28,28,128,32,0.432512,0.454656,512,35840,2,39,3,3
2,4,2,8,28,28,128,32,0.322528,0.455232,512,50176,2,39,3,3
2,4,4,8,28,28,128,32,0.398016,0.454432,512,25088,2,39,3,3
2,5,2,8,28,28,128,32,0.305568,0.455232,512,43008,2,39,3,3
2,5,4,8,28,28,128,32,0.389952,0.455008,512,21504,2,39,3,3
2,6,2,8,28,28,128,32,0.288192,0.454944,512,35840,2,35,3,3
2,6,4,8,28,28,128,32,0.378976,0.455072,512,17920,2,35,3,3
2,7,2,8,28,28,128,32,0.273440,0.455136,512,28672,2,37,3,3
2,7,4,8,28,28,128,32,0.371168,0.455584,512,14336,2,37,3,3
3,2,2,8,28,28,128,32,0.376288,0.454688,512,71680,2,39,3,3
3,2,4,8,28,28,128,32,0.434368,0.454560,512,35840,2,39,3,3
3,3,2,8,28,28,128,32,0.325856,0.454752,512,51200,2,41,3,3
3,3,4,8,28,28,128,32,0.402048,0.454944,512,25600,2,41,3,3
3,4,2,8,28,28,128,32,0.284032,0.454656,512,35840,2,38,3,3
3,4,4,8,28,28,128,32,0.375104,0.455488,512,17920,2,38,3,3
3,5,2,8,28,28,128,32,0.276128,0.453120,512,30720,2,41,3,3
3,5,4,8,28,28,128,32,0.372512,0.453920,512,15360,2,40,3,3
3,6,2,8,28,28,128,32,0.268448,0.454496,512,25600,2,47,3,3
3,6,4,8,28,28,128,32,0.366880,0.455712,512,12800,2,47,3,3
3,7,2,8,28,28,128,32,0.254784,0.454400,512,20480,2,46,3,3
3,7,4,8,28,28,128,32,0.356000,0.454560,512,10240,2,46,3,3
4,2,2,8,28,28,128,32,0.322592,0.454208,512,50176,2,38,3,3
4,2,4,8,28,28,128,32,0.394464,0.455520,512,25088,2,38,3,3
4,3,2,8,28,28,128,32,0.282400,0.454560,512,35840,2,37,3,3
4,3,4,8,28,28,128,32,0.373696,0.454368,512,17920,2,37,3,3
4,4,2,8,28,28,128,32,0.257696,0.453920,512,25088,2,42,3,3
4,4,4,8,28,28,128,32,0.351008,0.453984,512,12544,2,42,3,3
4,5,2,8,28,28,128,32,0.251648,0.454240,512,21504,2,47,3,3
4,5,4,8,28,28,128,32,0.348736,0.454944,512,10752,2,47,3,3
4,6,2,8,28,28,128,32,0.243072,0.455040,512,17920,2,47,3,3
4,6,4,8,28,28,128,32,0.352224,0.454720,512,8960,2,47,3,3
4,7,2,8,28,28,128,32,0.239584,0.453856,512,14336,2,50,3,3
4,7,4,8,28,28,128,32,0.344864,0.454464,512,7168,2,50,3,3
5,2,2,8,28,28,128,32,0.305280,0.454368,512,43008,2,39,3,3
5,2,4,8,28,28,128,32,0.388800,0.454880,512,21504,2,39,3,3
5,3,2,8,28,28,128,32,0.276256,0.455136,512,30720,2,41,3,3
5,3,4,8,28,28,128,32,0.373856,0.455200,512,15360,2,40,3,3
5,4,2,8,28,28,128,32,0.252992,0.456288,512,21504,2,46,3,3
5,4,4,8,28,28,128,32,0.349184,0.454080,512,10752,2,46,3,3
5,5,2,8,28,28,128,32,0.246592,0.454752,512,18432,2,48,3,3
5,5,4,8,28,28,128,32,0.354656,0.454656,512,9216,2,48,3,3
5,6,2,8,28,28,128,32,0.246688,0.454240,512,15360,2,54,3,3
5,6,4,8,28,28,128,32,0.353152,0.455648,512,7680,2,54,3,3
5,7,2,8,28,28,128,32,0.263648,0.456064,512,12288,2,64,3,3
5,7,4,8,28,28,128,32,0.350240,0.455392,512,6144,2,64,3,3
6,2,2,8,28,28,128,32,0.289216,0.454176,512,35840,2,37,3,3
6,2,4,8,28,28,128,32,0.382272,0.456128,512,17920,2,37,3,3
6,3,2,8,28,28,128,32,0.268512,0.454560,512,25600,2,43,3,3
6,3,4,8,28,28,128,32,0.368544,0.455200,512,12800,2,43,3,3
6,4,2,8,28,28,128,32,0.246240,0.454944,512,17920,2,47,3,3
6,4,4,8,28,28,128,32,0.350208,0.454880,512,8960,2,47,3,3
6,5,2,8,28,28,128,32,0.249312,0.455424,512,15360,2,54,3,3
6,5,4,8,28,28,128,32,0.351200,0.455520,512,7680,2,54,3,3
6,6,2,8,28,28,128,32,0.269536,0.454400,512,12800,2,64,3,3
6,6,4,8,28,28,128,32,0.346784,0.455776,512,6400,2,64,3,3
6,7,2,8,28,28,128,32,0.277056,0.454368,512,10240,2,62,3,3
6,7,4,8,28,28,128,32,0.352992,0.454368,512,5120,2,61,3,3
7,2,2,8,28,28,128,32,0.272480,0.454592,512,28672,2,38,3,3
7,2,4,8,28,28,128,32,0.370272,0.455648,512,14336,2,37,3,3
7,3,2,8,28,28,128,32,0.254144,0.454432,512,20480,2,46,3,3
7,3,4,8,28,28,128,32,0.358016,0.455008,512,10240,2,46,3,3
7,4,2,8,28,28,128,32,0.237184,0.455040,512,14336,2,52,3,3
7,4,4,8,28,28,128,32,0.346752,0.455840,512,7168,2,52,3,3
7,5,2,8,28,28,128,32,0.262592,0.454688,512,12288,2,62,3,3
7,5,4,8,28,28,128,32,0.350272,0.454016,512,6144,2,62,3,3
7,6,2,8,28,28,128,32,0.279968,0.454496,512,10240,2,62,3,3
7,6,4,8,28,28,128,32,0.354336,0.456256,512,5120,2,61,3,3
7,7,2,8,28,28,128,32,0.304544,0.454784,512,8192,1,70,3,3
7,7,4,8,28,28,128,32,0.368032,0.454432,512,4096,1,70,3,3
2,2,2,8,56,56,128,32,1.723808,1.614624,512,401408,2,39,3,3
2,2,4,8,56,56,128,32,1.889440,1.614496,512,200704,2,41,3,3
2,3,2,8,56,56,128,32,1.444416,1.615072,512,272384,2,39,3,3
2,3,4,8,56,56,128,32,1.673824,1.615584,512,136192,2,39,3,3
2,4,2,8,56,56,128,32,1.272736,1.615328,512,200704,2,38,3,3
2,4,4,8,56,56,128,32,1.558144,1.614560,512,100352,2,38,3,3
2,5,2,8,56,56,128,32,1.203392,1.614400,512,172032,2,39,3,3
2,5,4,8,56,56,128,32,1.515392,1.622784,512,86016,2,39,3,3
2,6,2,8,56,56,128,32,1.131040,1.614848,512,143360,2,35,3,3
2,6,4,8,56,56,128,32,1.472640,1.614816,512,71680,2,35,3,3
2,7,2,8,56,56,128,32,1.072256,1.615552,512,114688,2,37,3,3
2,7,4,8,56,56,128,32,1.435264,1.615680,512,57344,2,37,3,3
3,2,2,8,56,56,128,32,1.436416,1.614272,512,272384,2,39,3,3
3,2,4,8,56,56,128,32,1.674368,1.615168,512,136192,2,39,3,3
3,3,2,8,56,56,128,32,1.216800,1.615488,512,184832,2,41,3,3
3,3,4,8,56,56,128,32,1.524736,1.615360,512,92416,2,41,3,3
3,4,2,8,56,56,128,32,1.081440,1.615776,512,136192,2,39,3,3
3,4,4,8,56,56,128,32,1.436128,1.615392,512,68096,2,39,3,3
3,5,2,8,56,56,128,32,1.051008,1.615008,512,116736,2,41,3,3
3,5,4,8,56,56,128,32,1.407936,1.616352,512,58368,2,40,3,3
3,6,2,8,56,56,128,32,1.007424,1.617184,512,97280,2,47,3,3
3,6,4,8,56,56,128,32,1.389504,1.614912,512,48640,2,47,3,3
3,7,2,8,56,56,128,32,0.956416,1.615616,512,77824,2,46,3,3
3,7,4,8,56,56,128,32,1.353184,1.614048,512,38912,2,46,3,3
4,2,2,8,56,56,128,32,1.273280,1.614816,512,200704,2,38,3,3
4,2,4,8,56,56,128,32,1.557664,1.615456,512,100352,2,38,3,3
4,3,2,8,56,56,128,32,1.080736,1.614784,512,136192,2,37,3,3
4,3,4,8,56,56,128,32,1.434688,1.614880,512,68096,2,37,3,3
4,4,2,8,56,56,128,32,0.984704,1.615328,512,100352,2,45,3,3
4,4,4,8,56,56,128,32,1.361856,1.615136,512,50176,2,45,3,3
4,5,2,8,56,56,128,32,0.966720,1.613760,512,86016,2,47,3,3
4,5,4,8,56,56,128,32,1.360192,1.615360,512,43008,2,45,3,3
4,6,2,8,56,56,128,32,0.953792,1.615552,512,71680,2,47,3,3
4,6,4,8,56,56,128,32,1.330176,1.615200,512,35840,2,47,3,3
4,7,2,8,56,56,128,32,0.901440,1.614912,512,57344,2,50,3,3
4,7,4,8,56,56,128,32,1.309152,1.615264,512,28672,2,50,3,3
5,2,2,8,56,56,128,32,1.205184,1.613504,512,172032,2,39,3,3
5,2,4,8,56,56,128,32,1.516928,1.615360,512,86016,2,39,3,3
5,3,2,8,56,56,128,32,1.054336,1.615840,512,116736,2,41,3,3
5,3,4,8,56,56,128,32,1.408512,1.615136,512,58368,2,40,3,3
5,4,2,8,56,56,128,32,0.971456,1.615808,512,86016,2,47,3,3
5,4,4,8,56,56,128,32,1.356768,1.617056,512,43008,2,47,3,3
5,5,2,8,56,56,128,32,0.967616,1.619744,512,73728,2,48,3,3
5,5,4,8,56,56,128,32,1.354560,1.616928,512,36864,2,48,3,3
5,6,2,8,56,56,128,32,0.939552,1.615328,512,61440,2,54,3,3
5,6,4,8,56,56,128,32,1.317952,1.615136,512,30720,2,54,3,3
5,7,2,8,56,56,128,32,0.985440,1.615552,512,49152,2,64,3,3
5,7,4,8,56,56,128,32,1.296064,1.614784,512,24576,2,64,3,3
6,2,2,8,56,56,128,32,1.132448,1.615936,512,143360,2,34,3,3
6,2,4,8,56,56,128,32,1.480672,1.622016,512,71680,2,35,3,3
6,3,2,8,56,56,128,32,1.013504,1.614944,512,97280,2,43,3,3
6,3,4,8,56,56,128,32,1.388768,1.615680,512,48640,2,43,3,3
6,4,2,8,56,56,128,32,0.940864,1.615200,512,71680,2,47,3,3
6,4,4,8,56,56,128,32,1.341760,1.615776,512,35840,2,47,3,3
6,5,2,8,56,56,128,32,0.937664,1.614688,512,61440,2,52,3,3
6,5,4,8,56,56,128,32,1.317408,1.616704,512,30720,2,52,3,3
6,6,2,8,56,56,128,32,0.995072,1.615264,512,51200,2,64,3,3
6,6,4,8,56,56,128,32,1.301472,1.614784,512,25600,2,64,3,3
6,7,2,8,56,56,128,32,1.001312,1.614944,512,40960,2,62,3,3
6,7,4,8,56,56,128,32,1.281824,1.622144,512,20480,2,61,3,3
7,2,2,8,56,56,128,32,1.066368,1.615680,512,114688,2,36,3,3
7,2,4,8,56,56,128,32,1.427360,1.614752,512,57344,2,36,3,3
7,3,2,8,56,56,128,32,0.956544,1.615072,512,77824,2,46,3,3
7,3,4,8,56,56,128,32,1.350016,1.615200,512,38912,2,47,3,3
7,4,2,8,56,56,128,32,0.898784,1.615904,512,57344,2,52,3,3
7,4,4,8,56,56,128,32,1.304192,1.615872,512,28672,2,52,3,3
7,5,2,8,56,56,128,32,0.971328,1.614464,512,49152,2,62,3,3
7,5,4,8,56,56,128,32,1.290496,1.615168,512,24576,2,62,3,3
7,6,2,8,56,56,128,32,1.023008,1.616352,512,40960,2,62,3,3
7,6,4,8,56,56,128,32,1.269280,1.615968,512,20480,2,61,3,3
7,7,2,8,56,56,128,32,1.128224,1.615040,512,32768,1,70,3,3
7,7,4,8,56,56,128,32,1.375008,1.614752,512,16384,1,70,3,3
2,2,2,16,28,28,128,32,0.851040,0.688416,512,200704,2,39,3,3
2,2,4,16,28,28,128,32,0.940480,0.686816,512,100352,2,41,3,3
2,3,2,16,28,28,128,32,0.737856,0.682560,512,143360,2,39,3,3
2,3,4,16,28,28,128,32,0.852640,0.682336,512,71680,2,39,3,3
2,4,2,16,28,28,128,32,0.633248,0.682432,512,100352,2,39,3,3
2,4,4,16,28,28,128,32,0.768544,0.687360,512,50176,2,39,3,3
2,5,2,16,28,28,128,32,0.595552,0.686112,512,86016,2,39,3,3
2,5,4,16,28,28,128,32,0.750528,0.688160,512,43008,2,39,3,3
2,6,2,16,28,28,128,32,0.552032,0.686208,512,71680,2,35,3,3
2,6,4,16,28,28,128,32,0.730112,0.687392,512,35840,2,35,3,3
2,7,2,16,28,28,128,32,0.522304,0.685376,512,57344,2,37,3,3
2,7,4,16,28,28,128,32,0.708672,0.688704,512,28672,2,37,3,3
3,2,2,16,28,28,128,32,0.738656,0.685920,512,143360,2,39,3,3
3,2,4,16,28,28,128,32,0.857120,0.687488,512,71680,2,39,3,3
3,3,2,16,28,28,128,32,0.630976,0.686816,512,102400,2,41,3,3
3,3,4,16,28,28,128,32,0.787264,0.682176,512,51200,2,41,3,3
3,4,2,16,28,28,128,32,0.545280,0.688544,512,71680,2,38,3,3
3,4,4,16,28,28,128,32,0.721344,0.689120,512,35840,2,38,3,3
3,5,2,16,28,28,128,32,0.529216,0.683456,512,61440,2,41,3,3
3,5,4,16,28,28,128,32,0.710624,0.683072,512,30720,2,40,3,3
3,6,2,16,28,28,128,32,0.513248,0.688096,512,51200,2,47,3,3
3,6,4,16,28,28,128,32,0.702016,0.683648,512,25600,2,47,3,3
3,7,2,16,28,28,128,32,0.482400,0.681920,512,40960,2,46,3,3
3,7,4,16,28,28,128,32,0.683584,0.686848,512,20480,2,46,3,3
4,2,2,16,28,28,128,32,0.633280,0.682944,512,100352,2,38,3,3
4,2,4,16,28,28,128,32,0.769280,0.688288,512,50176,2,38,3,3
4,3,2,16,28,28,128,32,0.545568,0.690528,512,71680,2,37,3,3
4,3,4,16,28,28,128,32,0.717664,0.686688,512,35840,2,37,3,3
4,4,2,16,28,28,128,32,0.486976,0.683680,512,50176,2,42,3,3
4,4,4,16,28,28,128,32,0.678368,0.688384,512,25088,2,42,3,3
4,5,2,16,28,28,128,32,0.476736,0.686336,512,43008,2,47,3,3
4,5,4,16,28,28,128,32,0.673312,0.685888,512,21504,2,45,3,3
4,6,2,16,28,28,128,32,0.462400,0.687936,512,35840,2,47,3,3
4,6,4,16,28,28,128,32,0.670592,0.687232,512,17920,2,47,3,3
4,7,2,16,28,28,128,32,0.450368,0.687744,512,28672,2,50,3,3
4,7,4,16,28,28,128,32,0.663584,0.682048,512,14336,2,50,3,3
5,2,2,16,28,28,128,32,0.598528,0.690240,512,86016,2,39,3,3
5,2,4,16,28,28,128,32,0.751808,0.685312,512,43008,2,39,3,3
5,3,2,16,28,28,128,32,0.526784,0.688960,512,61440,2,41,3,3
5,3,4,16,28,28,128,32,0.712352,0.685312,512,30720,2,40,3,3
5,4,2,16,28,28,128,32,0.478784,0.685088,512,43008,2,46,3,3
5,4,4,16,28,28,128,32,0.674656,0.687488,512,21504,2,46,3,3
5,5,2,16,28,28,128,32,0.469856,0.691552,512,36864,2,48,3,3
5,5,4,16,28,28,128,32,0.671008,0.682656,512,18432,2,48,3,3
5,6,2,16,28,28,128,32,0.468480,0.683648,512,30720,2,54,3,3
5,6,4,16,28,28,128,32,0.664768,0.683200,512,15360,2,54,3,3
5,7,2,16,28,28,128,32,0.504928,0.683008,512,24576,2,64,3,3
5,7,4,16,28,28,128,32,0.670368,0.682400,512,12288,2,64,3,3
6,2,2,16,28,28,128,32,0.554016,0.683008,512,71680,2,37,3,3
6,2,4,16,28,28,128,32,0.731168,0.687232,512,35840,2,37,3,3
6,3,2,16,28,28,128,32,0.509056,0.681440,512,51200,2,43,3,3
6,3,4,16,28,28,128,32,0.700608,0.683296,512,25600,2,43,3,3
6,4,2,16,28,28,128,32,0.464416,0.687872,512,35840,2,47,3,3
6,4,4,16,28,28,128,32,0.668672,0.685696,512,17920,2,47,3,3
6,5,2,16,28,28,128,32,0.472992,0.688960,512,30720,2,54,3,3
6,5,4,16,28,28,128,32,0.670016,0.685664,512,15360,2,54,3,3
6,6,2,16,28,28,128,32,0.517056,0.688928,512,25600,2,64,3,3
6,6,4,16,28,28,128,32,0.664160,0.686944,512,12800,2,64,3,3
6,7,2,16,28,28,128,32,0.529440,0.682304,512,20480,2,62,3,3
6,7,4,16,28,28,128,32,0.674624,0.689696,512,10240,2,61,3,3
7,2,2,16,28,28,128,32,0.523744,0.688096,512,57344,2,38,3,3
7,2,4,16,28,28,128,32,0.708864,0.686464,512,28672,2,37,3,3
7,3,2,16,28,28,128,32,0.485536,0.687168,512,40960,2,46,3,3
7,3,4,16,28,28,128,32,0.676736,0.685216,512,20480,2,46,3,3
7,4,2,16,28,28,128,32,0.451104,0.687680,512,28672,2,52,3,3
7,4,4,16,28,28,128,32,0.664992,0.688384,512,14336,2,52,3,3
7,5,2,16,28,28,128,32,0.504224,0.684384,512,24576,2,62,3,3
7,5,4,16,28,28,128,32,0.669856,0.685376,512,12288,2,62,3,3
7,6,2,16,28,28,128,32,0.533728,0.687296,512,20480,2,62,3,3
7,6,4,16,28,28,128,32,0.674368,0.687840,512,10240,2,61,3,3
