diff from cudnn 16.6084
2,2,2,4,28,28,128,32,0.216384,0.369856,512,50176,2,33,3,3
diff from cudnn 14.6475
2,2,4,4,28,28,128,32,0.231360,0.370880,512,25088,2,33,3,3
diff from cudnn 16.7275
2,3,2,4,28,28,128,32,0.191584,0.364768,512,35840,2,31,3,3
diff from cudnn 14.8477
2,3,4,4,28,28,128,32,0.217536,0.365856,512,17920,2,31,3,3
diff from cudnn 16.5869
2,4,2,4,28,28,128,32,0.166560,0.369824,512,25088,2,32,3,3
diff from cudnn 14.5889
2,4,4,4,28,28,128,32,0.201536,0.372608,512,12544,2,32,3,3
diff from cudnn 16.5986
2,5,2,4,28,28,128,32,0.160640,0.366176,512,21504,2,36,3,3
diff from cudnn 14.5938
2,5,4,4,28,28,128,32,0.198016,0.372800,512,10752,2,36,3,3
diff from cudnn 16.4238
2,6,2,4,28,28,128,32,0.156576,0.367104,512,17920,2,37,3,3
diff from cudnn 14.6416
2,6,4,4,28,28,128,32,0.197312,0.373664,512,8960,2,37,3,3
diff from cudnn 16.5967
2,7,2,4,28,28,128,32,0.148224,0.366144,512,14336,2,39,3,3
diff from cudnn 14.8301
2,7,4,4,28,28,128,32,0.194624,0.365952,512,7168,2,39,3,3
diff from cudnn 16.7012
3,2,2,4,28,28,128,32,0.192352,0.367488,512,35840,2,31,3,3
diff from cudnn 14.6768
3,2,4,4,28,28,128,32,0.217280,0.363488,512,17920,2,31,3,3
diff from cudnn 16.6279
3,3,2,4,28,28,128,32,0.167680,0.371936,512,25600,2,38,3,3
diff from cudnn 14.7168
3,3,4,4,28,28,128,32,0.203808,0.372960,512,12800,2,38,3,3
diff from cudnn 16.7158
3,4,2,4,28,28,128,32,0.150880,0.372512,512,17920,2,39,3,3
diff from cudnn 14.7559
3,4,4,4,28,28,128,32,0.194464,0.365984,512,8960,2,39,3,3
diff from cudnn 16.6416
3,5,2,4,28,28,128,32,0.148960,0.370240,512,15360,2,41,3,3
diff from cudnn 14.6357
3,5,4,4,28,28,128,32,0.198208,0.368736,512,7680,2,41,3,3
diff from cudnn 16.5391
3,6,2,4,28,28,128,32,0.144768,0.370688,512,12800,2,46,3,3
diff from cudnn 14.6787
3,6,4,4,28,28,128,32,0.196928,0.365248,512,6400,2,46,3,3
diff from cudnn 16.7031
3,7,2,4,28,28,128,32,0.136000,0.367072,512,10240,2,48,3,3
diff from cudnn 14.6699
3,7,4,4,28,28,128,32,0.189024,0.368416,512,5120,2,48,3,3
diff from cudnn 16.5205
4,2,2,4,28,28,128,32,0.167424,0.365536,512,25088,2,32,3,3
diff from cudnn 14.7031
4,2,4,4,28,28,128,32,0.202304,0.364000,512,12544,2,32,3,3
diff from cudnn 16.5908
4,3,2,4,28,28,128,32,0.150528,0.366080,512,17920,2,39,3,3
diff from cudnn 14.7246
4,3,4,4,28,28,128,32,0.193408,0.365248,512,8960,2,39,3,3
diff from cudnn 16.542
4,4,2,4,28,28,128,32,0.138880,0.365472,512,12544,2,42,3,3
diff from cudnn 14.7236
